Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,0.827141,0.808554,0.817847,0.420855,1158040
1980-03-18,0.0,0.830239,0.814749,0.827141,0.425637,1622063
1980-03-19,0.0,0.842631,0.827141,0.842631,0.433608,1367859
1980-03-20,0.0,0.861218,0.839533,0.839533,0.432014,3046412
1980-03-21,0.0,0.848826,0.836435,0.836435,0.43042,1020851
1980-03-24,0.0,0.842631,0.830239,0.830239,0.427231,778752
1980-03-25,0.0,0.842631,0.827141,0.830239,0.427231,944186
1980-03-26,0.0,0.842631,0.827141,0.842631,0.433608,2332220
1980-03-27,0.0,0.830239,0.811652,0.811652,0.417667,770682
1980-03-28,0.0,0.842631,0.830239,0.836435,0.43042,459988
1980-03-31,0.0,0.851924,0.836435,0.845729,0.435202,250169
1980-04-01,0.0,0.861218,0.845729,0.85812,0.441579,201749
1980-04-02,0.0,0.904589,0.85812,0.898393,0.462303,758577
1980-04-03,0.0,0.926274,0.901491,0.91698,0.471867,1480839
1980-04-07,0.0,0.91698,0.901491,0.901491,0.463897,464023
1980-04-08,0.0,0.895295,0.886001,0.886001,0.455926,1355754
1980-04-09,0.0,0.886001,0.886001,0.886001,0.455926,347009
1980-04-10,0.0,0.904589,0.892197,0.895295,0.460708,314729
1980-04-11,0.0,0.91698,0.901491,0.904589,0.465491,710157
1980-04-14,0.0,0.898393,0.892197,0.892197,0.459114,205784
1980-04-15,0.0,0.904589,0.895295,0.898393,0.462303,197714
1980-04-16,0.0,0.91698,0.904589,0.904589,0.465491,2134506
1980-04-17,0.0,0.898393,0.892197,0.898393,0.462303,1371894
1980-04-18,0.0,0.907687,0.898393,0.898393,0.462303,391393
1980-04-21,0.0,0.904589,0.898393,0.898393,0.462303,379288
1980-04-22,0.0,0.929372,0.904589,0.904589,0.465491,1125760
1980-04-23,0.0,0.920078,0.904589,0.910785,0.468679,625422
1980-04-24,0.0,0.91698,0.907687,0.91698,0.471867,246134
1980-04-25,0.0,0.920078,0.913882,0.913882,0.470273,121049
1980-04-28,0.0,0.926274,0.913882,0.926274,0.47665,347009
1980-04-29,0.0,0.926274,0.923176,0.923176,0.475056,1166110
